event_id,trip_id,airport,gate,delay_minutes,event_type,event_timestamp
e01017,t0318,DIA,B4,60.0,gate_entered,2026-08-20 22:46:30.955651
e01018,t0318,DIA,B4,60.0,venue_selected,2026-08-20 22:48:11.955651
e01019,t0318,DIA,B4,60.0,directions_viewed,2026-08-20 22:48:24.955651
e01020,t0319,ATL,,,checkin_prompt_shown,2026-08-07 13:06:27.707840
e01021,t0319,ATL,,,flight_opted_in,2026-08-07 13:06:37.707840
e01022,t0320,LAX,,,checkin_prompt_shown,2026-08-06 19:43:28.915433
e01023,t0320,LAX,,,flight_opted_in,2026-08-06 19:44:36.915433
e01024,t0320,LAX,C20,150.0,delay_detected,2026-08-07 00:21:56.463747
e01025,t0320,LAX,C20,150.0,options_prompt_shown,2026-08-07 00:22:06.463747
e01026,t0320,LAX,C20,150.0,options_prompt_engaged,2026-08-07 00:22:38.463747
e01027,t0320,LAX,C20,150.0,gate_entered,2026-08-07 00:23:44.463747
e01028,t0320,LAX,C20,150.0,venue_selected,2026-08-07 00:25:36.463747
e01029,t0320,LAX,C20,150.0,directions_viewed,2026-08-07 00:25:39.463747
e01030,t0321,LAX,,,checkin_prompt_shown,2026-08-16 22:34:46.349985
e01031,t0321,LAX,,,flight_opted_in,2026-08-16 22:34:55.349985
e01032,t0321,LAX,D5,180.0,delay_detected,2026-08-17 13:37:44.652002
e01033,t0321,LAX,D5,180.0,options_prompt_shown,2026-08-17 13:38:31.652002
e01034,t0321,LAX,D5,180.0,options_prompt_engaged,2026-08-17 13:40:04.652002
e01035,t0321,LAX,D5,180.0,gate_entered,2026-08-17 13:40:57.652002
e01036,t0321,LAX,D5,180.0,venue_selected,2026-08-17 13:41:09.652002
e01037,t0321,LAX,D5,180.0,directions_viewed,2026-08-17 13:41:16.652002
e01038,t0322,ORD,,,checkin_prompt_shown,2026-08-01 19:05:30.283332
e01039,t0322,ORD,,,flight_opted_in,2026-08-01 19:06:47.283332
e01040,t0322,ORD,B16,150.0,delay_detected,2026-08-02 04:07:10.169657
e01041,t0322,ORD,B16,150.0,options_prompt_shown,2026-08-02 04:07:35.169657
e01042,t0323,LAX,,,checkin_prompt_shown,2026-08-21 16:18:39.959079
e01043,t0323,LAX,,,flight_opted_in,2026-08-21 16:19:03.959079
e01044,t0323,LAX,A26,90.0,delay_detected,2026-08-22 15:26:22.483865
e01045,t0323,LAX,A26,90.0,options_prompt_shown,2026-08-22 15:27:13.483865
e01046,t0324,SEA,,,checkin_prompt_shown,2026-08-14 00:48:08.880277
e01047,t0324,SEA,,,flight_opted_in,2026-08-14 00:49:00.880277
e01048,t0324,SEA,B10,90.0,delay_detected,2026-08-14 16:54:58.872512
e01049,t0324,SEA,B10,90.0,options_prompt_shown,2026-08-14 16:55:36.872512
e01050,t0325,DIA,,,checkin_prompt_shown,2026-08-06 21:21:16.719382
e01051,t0326,LAX,,,checkin_prompt_shown,2026-08-05 03:35:33.440049
e01052,t0327,ATL,,,checkin_prompt_shown,2026-08-10 18:19:01.392962
e01053,t0327,ATL,,,flight_opted_in,2026-08-10 18:19:36.392962
e01054,t0327,ATL,C4,120.0,delay_detected,2026-08-11 05:28:41.653630
e01055,t0327,ATL,C4,120.0,options_prompt_shown,2026-08-11 05:28:58.653630
e01056,t0328,DIA,,,checkin_prompt_shown,2026-08-19 09:18:36.795999
e01057,t0328,DIA,,,flight_opted_in,2026-08-19 09:18:53.795999
e01058,t0328,DIA,C23,60.0,delay_detected,2026-08-19 22:31:22.045019
e01059,t0328,DIA,C23,60.0,options_prompt_shown,2026-08-19 22:32:02.045019
e01060,t0329,SEA,,,checkin_prompt_shown,2026-08-04 06:44:41.888886
e01061,t0330,SEA,,,checkin_prompt_shown,2026-08-20 00:36:16.862864
e01062,t0330,SEA,,,flight_opted_in,2026-08-20 00:36:30.862864
e01063,t0330,SEA,A21,180.0,delay_detected,2026-08-20 11:43:03.729803
e01064,t0331,SEA,,,checkin_prompt_shown,2026-08-19 03:27:00.853196
e01065,t0332,SEA,,,checkin_prompt_shown,2026-08-05 14:06:36.448067
e01066,t0332,SEA,,,flight_opted_in,2026-08-05 14:06:52.448067
e01067,t0332,SEA,A13,60.0,delay_detected,2026-08-05 23:42:07.005144
e01068,t0332,SEA,A13,60.0,options_prompt_shown,2026-08-05 23:42:35.005144
e01069,t0332,SEA,A13,60.0,options_prompt_engaged,2026-08-05 23:44:07.005144
e01070,t0332,SEA,A13,60.0,gate_entered,2026-08-05 23:44:44.005144
e01071,t0332,SEA,A13,60.0,venue_selected,2026-08-05 23:45:24.005144
e01072,t0332,SEA,A13,60.0,directions_viewed,2026-08-05 23:45:39.005144
e01073,t0333,DIA,,,checkin_prompt_shown,2026-08-20 12:54:29.115608
e01074,t0333,DIA,,,flight_opted_in,2026-08-20 12:54:48.115608
e01075,t0333,DIA,B12,150.0,delay_detected,2026-08-21 09:56:28.242582
e01076,t0333,DIA,B12,150.0,options_prompt_shown,2026-08-21 09:56:54.242582
e01077,t0334,DIA,,,checkin_prompt_shown,2026-08-04 17:48:54.472868
e01078,t0334,DIA,,,flight_opted_in,2026-08-04 17:50:04.472868
e01079,t0334,DIA,C24,150.0,delay_detected,2026-08-05 06:54:10.360861
e01080,t0334,DIA,C24,150.0,options_prompt_shown,2026-08-05 06:55:07.360861
e01081,t0335,DIA,,,checkin_prompt_shown,2026-08-08 15:32:15.958524
e01082,t0336,DIA,,,checkin_prompt_shown,2026-08-20 18:49:10.253915
e01083,t0337,ATL,,,checkin_prompt_shown,2026-08-16 11:30:16.201954
e01084,t0337,ATL,,,flight_opted_in,2026-08-16 11:31:35.201954
e01085,t0337,ATL,A16,90.0,delay_detected,2026-08-16 15:08:19.309014
e01086,t0337,ATL,A16,90.0,options_prompt_shown,2026-08-16 15:09:15.309014
e01087,t0337,ATL,A16,90.0,options_prompt_engaged,2026-08-16 15:09:37.309014
e01088,t0337,ATL,A16,90.0,gate_entered,2026-08-16 15:10:24.309014
e01089,t0338,LAX,,,checkin_prompt_shown,2026-08-14 17:04:08.261926
e01090,t0339,SEA,,,checkin_prompt_shown,2026-08-18 12:56:03.973561
e01091,t0340,LAX,,,checkin_prompt_shown,2026-08-08 15:19:52.380110
e01092,t0341,LAX,,,checkin_prompt_shown,2026-08-20 11:02:33.348424
e01093,t0341,LAX,,,flight_opted_in,2026-08-20 11:02:42.348424
e01094,t0342,SEA,,,checkin_prompt_shown,2026-08-11 20:25:17.582816
e01095,t0343,LAX,,,checkin_prompt_shown,2026-08-20 07:26:31.149835
e01096,t0344,SEA,,,checkin_prompt_shown,2026-08-08 09:49:16.339806
e01097,t0344,SEA,,,flight_opted_in,2026-08-08 09:50:00.339806
e01098,t0344,SEA,A7,60.0,delay_detected,2026-08-09 00:23:08.030905
e01099,t0344,SEA,A7,60.0,options_prompt_shown,2026-08-09 00:23:36.030905
e01100,t0345,ATL,,,checkin_prompt_shown,2026-08-10 03:50:56.467596
e01101,t0346,ATL,,,checkin_prompt_shown,2026-08-13 16:08:37.370011
e01102,t0346,ATL,,,flight_opted_in,2026-08-13 16:09:11.370011
e01103,t0347,SEA,,,checkin_prompt_shown,2026-08-04 11:05:20.960832
e01104,t0348,ORD,,,checkin_prompt_shown,2026-08-07 09:32:38.417949
e01105,t0348,ORD,,,flight_opted_in,2026-08-07 09:33:16.417949
e01106,t0348,ORD,B23,75.0,delay_detected,2026-08-07 23:38:26.375074
e01107,t0348,ORD,B23,75.0,options_prompt_shown,2026-08-07 23:39:06.375074
e01108,t0349,DIA,,,checkin_prompt_shown,2026-08-18 16:56:13.865447
e01109,t0349,DIA,,,flight_opted_in,2026-08-18 16:57:31.865447
e01110,t0349,DIA,C26,150.0,delay_detected,2026-08-18 20:14:08.450569
e01111,t0349,DIA,C26,150.0,options_prompt_shown,2026-08-18 20:15:08.450569
e01112,t0350,ORD,,,checkin_prompt_shown,2026-08-08 11:21:07.240595
e01113,t0351,ATL,,,checkin_prompt_shown,2026-08-12 21:44:55.573516
e01114,t0352,ORD,,,checkin_prompt_shown,2026-08-13 09:24:37.134909
e01115,t0353,ATL,,,checkin_prompt_shown,2026-08-08 13:27:02.795701
e01116,t0354,LAX,,,checkin_prompt_shown,2026-08-20 21:05:22.554753
e01117,t0354,LAX,,,flight_opted_in,2026-08-20 21:05:57.554753
e01118,t0354,LAX,B1,75.0,delay_detected,2026-08-21 01:34:04.611387
e01119,t0354,LAX,B1,75.0,options_prompt_shown,2026-08-21 01:34:51.611387
e01120,t0355,LAX,,,checkin_prompt_shown,2026-08-18 04:30:20.809802
e01121,t0355,LAX,,,flight_opted_in,2026-08-18 04:30:46.809802
e01122,t0355,LAX,C24,120.0,delay_detected,2026-08-18 07:02:18.542834
e01123,t0355,LAX,C24,120.0,options_prompt_shown,2026-08-18 07:03:09.542834
e01124,t0356,ATL,,,checkin_prompt_shown,2026-08-05 10:45:50.446293
e01125,t0356,ATL,,,flight_opted_in,2026-08-05 10:46:05.446293
e01126,t0356,ATL,C15,120.0,delay_detected,2026-08-05 15:52:45.400591
e01127,t0356,ATL,C15,120.0,options_prompt_shown,2026-08-05 15:53:39.400591
e01128,t0357,DIA,,,checkin_prompt_shown,2026-08-08 23:07:33.925564
e01129,t0358,ATL,,,checkin_prompt_shown,2026-08-13 20:32:44.000939
e01130,t0358,ATL,,,flight_opted_in,2026-08-13 20:33:10.000939
e01131,t0358,ATL,A7,150.0,delay_detected,2026-08-14 03:43:04.626841
e01132,t0358,ATL,A7,150.0,options_prompt_shown,2026-08-14 03:43:37.626841
e01133,t0358,ATL,A7,150.0,options_prompt_engaged,2026-08-14 03:44:57.626841
e01134,t0358,ATL,A7,150.0,gate_entered,2026-08-14 03:46:11.626841
e01135,t0358,ATL,A7,150.0,venue_selected,2026-08-14 03:47:11.626841
e01136,t0358,ATL,A7,150.0,directions_viewed,2026-08-14 03:47:14.626841
e01137,t0359,SEA,,,checkin_prompt_shown,2026-08-02 22:09:59.133018
e01138,t0360,SEA,,,checkin_prompt_shown,2026-08-04 13:11:16.254020
e01139,t0360,SEA,,,flight_opted_in,2026-08-04 13:11:55.254020
e01140,t0360,SEA,A21,120.0,delay_detected,2026-08-05 04:58:33.058844
e01141,t0360,SEA,A21,120.0,options_prompt_shown,2026-08-05 04:58:39.058844
e01142,t0360,SEA,A21,120.0,options_prompt_engaged,2026-08-05 04:59:23.058844
e01143,t0361,DIA,,,checkin_prompt_shown,2026-08-10 14:34:27.821887
e01144,t0361,DIA,,,flight_opted_in,2026-08-10 14:35:15.821887
e01145,t0361,DIA,D26,60.0,delay_detected,2026-08-10 16:54:32.521114
e01146,t0361,DIA,D26,60.0,options_prompt_shown,2026-08-10 16:55:17.521114
e01147,t0362,LAX,,,checkin_prompt_shown,2026-08-10 19:42:28.074487
e01148,t0362,LAX,,,flight_opted_in,2026-08-10 19:43:32.074487
e01149,t0362,LAX,C19,180.0,delay_detected,2026-08-10 21:02:18.160610
e01150,t0362,LAX,C19,180.0,options_prompt_shown,2026-08-10 21:02:43.160610
e01151,t0362,LAX,C19,180.0,options_prompt_engaged,2026-08-10 21:04:04.160610
e01152,t0362,LAX,C19,180.0,gate_entered,2026-08-10 21:04:56.160610
e01153,t0362,LAX,C19,180.0,venue_selected,2026-08-10 21:05:10.160610
e01154,t0362,LAX,C19,180.0,directions_viewed,2026-08-10 21:05:16.160610
e01155,t0363,DIA,,,checkin_prompt_shown,2026-08-09 09:35:17.786717
e01156,t0363,DIA,,,flight_opted_in,2026-08-09 09:36:30.786717
e01157,t0363,DIA,B22,150.0,delay_detected,2026-08-10 00:08:37.677356
e01158,t0364,SEA,,,checkin_prompt_shown,2026-08-17 10:56:24.521346
e01159,t0364,SEA,,,flight_opted_in,2026-08-17 10:57:30.521346
e01160,t0364,SEA,C21,180.0,delay_detected,2026-08-17 12:41:09.759277
e01161,t0364,SEA,C21,180.0,options_prompt_shown,2026-08-17 12:41:59.759277
e01162,t0365,ATL,,,checkin_prompt_shown,2026-08-12 23:40:21.062616
e01163,t0366,ORD,,,checkin_prompt_shown,2026-08-13 11:04:11.894837
e01164,t0366,ORD,,,flight_opted_in,2026-08-13 11:05:39.894837
e01165,t0366,ORD,C5,180.0,delay_detected,2026-08-14 05:54:00.664658
e01166,t0367,ORD,,,checkin_prompt_shown,2026-08-03 15:37:12.933055
e01167,t0368,SEA,,,checkin_prompt_shown,2026-08-02 17:13:09.962561
e01168,t0368,SEA,,,flight_opted_in,2026-08-02 17:13:40.962561
e01169,t0368,SEA,C20,120.0,delay_detected,2026-08-03 12:06:27.287375
e01170,t0368,SEA,C20,120.0,options_prompt_shown,2026-08-03 12:06:41.287375
e01171,t0369,ORD,,,checkin_prompt_shown,2026-08-09 07:41:02.227983
e01172,t0370,ORD,,,checkin_prompt_shown,2026-08-20 02:35:50.528443
e01173,t0370,ORD,,,flight_opted_in,2026-08-20 02:37:16.528443
e01174,t0370,ORD,D15,75.0,delay_detected,2026-08-21 00:20:41.795380
e01175,t0370,ORD,D15,75.0,options_prompt_shown,2026-08-21 00:21:36.795380
e01176,t0371,DIA,,,checkin_prompt_shown,2026-08-02 06:50:26.432819
e01177,t0371,DIA,,,flight_opted_in,2026-08-02 06:51:53.432819
e01178,t0371,DIA,C2,90.0,delay_detected,2026-08-02 23:22:18.203713
e01179,t0371,DIA,C2,90.0,options_prompt_shown,2026-08-02 23:22:47.203713
e01180,t0371,DIA,C2,90.0,options_prompt_engaged,2026-08-02 23:24:47.203713
e01181,t0371,DIA,C2,90.0,gate_entered,2026-08-02 23:26:17.203713
e01182,t0372,DIA,,,checkin_prompt_shown,2026-08-07 04:02:46.645659
e01183,t0373,ORD,,,checkin_prompt_shown,2026-08-05 21:33:11.289581
e01184,t0373,ORD,,,flight_opted_in,2026-08-05 21:34:10.289581
e01185,t0373,ORD,D7,150.0,delay_detected,2026-08-06 04:58:45.144020
e01186,t0374,ORD,,,checkin_prompt_shown,2026-08-21 17:27:24.872315
e01187,t0375,ATL,,,checkin_prompt_shown,2026-08-05 03:54:08.548491
e01188,t0376,ATL,,,checkin_prompt_shown,2026-08-01 12:07:20.604757
e01189,t0376,ATL,,,flight_opted_in,2026-08-01 12:07:56.604757
e01190,t0376,ATL,D7,60.0,delay_detected,2026-08-01 20:29:13.411342
e01191,t0376,ATL,D7,60.0,options_prompt_shown,2026-08-01 20:30:08.411342
e01192,t0376,ATL,D7,60.0,options_prompt_engaged,2026-08-01 20:32:04.411342
e01193,t0376,ATL,D7,60.0,gate_entered,2026-08-01 20:32:19.411342
e01194,t0377,LAX,,,checkin_prompt_shown,2026-08-19 22:22:30.479644
e01195,t0377,LAX,,,flight_opted_in,2026-08-19 22:23:13.479644
e01196,t0377,LAX,A5,150.0,delay_detected,2026-08-19 23:56:55.795491
e01197,t0378,DIA,,,checkin_prompt_shown,2026-08-07 21:12:04.402371
e01198,t0378,DIA,,,flight_opted_in,2026-08-07 21:12:54.402371
e01199,t0379,LAX,,,checkin_prompt_shown,2026-08-03 22:23:11.290181
e01200,t0379,LAX,,,flight_opted_in,2026-08-03 22:24:38.290181
e01201,t0379,LAX,C29,150.0,delay_detected,2026-08-04 15:53:12.619195
e01202,t0379,LAX,C29,150.0,options_prompt_shown,2026-08-04 15:53:32.619195
e01203,t0379,LAX,C29,150.0,options_prompt_engaged,2026-08-04 15:54:55.619195
e01204,t0379,LAX,C29,150.0,gate_entered,2026-08-04 15:55:09.619195
e01205,t0379,LAX,C29,150.0,venue_selected,2026-08-04 15:57:51.619195
e01206,t0379,LAX,C29,150.0,directions_viewed,2026-08-04 15:58:06.619195
e01207,t0380,DIA,,,checkin_prompt_shown,2026-08-20 10:09:34.731725
e01208,t0380,DIA,,,flight_opted_in,2026-08-20 10:09:53.731725
e01209,t0381,ORD,,,checkin_prompt_shown,2026-08-01 21:36:35.918359
e01210,t0381,ORD,,,flight_opted_in,2026-08-01 21:37:49.918359
e01211,t0381,ORD,A17,60.0,delay_detected,2026-08-02 13:11:38.988396
e01212,t0381,ORD,A17,60.0,options_prompt_shown,2026-08-02 13:12:14.988396
e01213,t0382,DIA,,,checkin_prompt_shown,2026-08-06 06:23:11.753178
e01214,t0383,ORD,,,checkin_prompt_shown,2026-08-07 20:33:12.817615
e01215,t0384,DIA,,,checkin_prompt_shown,2026-08-03 01:21:05.611655
e01216,t0385,ORD,,,checkin_prompt_shown,2026-08-10 12:12:36.111963
e01217,t0386,ATL,,,checkin_prompt_shown,2026-08-08 12:24:46.765630
e01218,t0387,LAX,,,checkin_prompt_shown,2026-08-13 13:03:18.971811
e01219,t0387,LAX,,,flight_opted_in,2026-08-13 13:04:15.971811
e01220,t0387,LAX,C13,180.0,delay_detected,2026-08-14 07:12:44.308422
e01221,t0387,LAX,C13,180.0,options_prompt_shown,2026-08-14 07:13:23.308422
e01222,t0388,ORD,,,checkin_prompt_shown,2026-08-09 22:17:23.507041
e01223,t0389,ORD,,,checkin_prompt_shown,2026-08-15 18:33:15.602130
e01224,t0389,ORD,,,flight_opted_in,2026-08-15 18:34:37.602130
e01225,t0389,ORD,C23,120.0,delay_detected,2026-08-16 16:52:53.876013
e01226,t0389,ORD,C23,120.0,options_prompt_shown,2026-08-16 16:53:22.876013
e01227,t0390,ORD,,,checkin_prompt_shown,2026-08-03 19:55:20.084098
e01228,t0391,DIA,,,checkin_prompt_shown,2026-08-03 06:48:16.205553
e01229,t0391,DIA,,,flight_opted_in,2026-08-03 06:49:32.205553
e01230,t0391,DIA,D18,75.0,delay_detected,2026-08-03 23:34:37.866137
e01231,t0391,DIA,D18,75.0,options_prompt_shown,2026-08-03 23:35:11.866137
e01232,t0392,DIA,,,checkin_prompt_shown,2026-08-15 14:21:47.820920
e01233,t0393,SEA,,,checkin_prompt_shown,2026-08-13 07:12:59.735493
e01234,t0394,ORD,,,checkin_prompt_shown,2026-08-19 00:47:59.206300
e01235,t0395,LAX,,,checkin_prompt_shown,2026-08-03 00:31:29.546328
e01236,t0395,LAX,,,flight_opted_in,2026-08-03 00:32:41.546328
e01237,t0395,LAX,C3,75.0,delay_detected,2026-08-03 15:38:22.526338
e01238,t0395,LAX,C3,75.0,options_prompt_shown,2026-08-03 15:39:01.526338
e01239,t0396,SEA,,,checkin_prompt_shown,2026-08-07 16:22:09.586843
e01240,t0397,LAX,,,checkin_prompt_shown,2026-08-09 14:35:05.780446
e01241,t0397,LAX,,,flight_opted_in,2026-08-09 14:36:11.780446
e01242,t0397,LAX,B3,120.0,delay_detected,2026-08-09 20:41:29.129090
e01243,t0398,SEA,,,checkin_prompt_shown,2026-08-06 00:44:17.827214
e01244,t0398,SEA,,,flight_opted_in,2026-08-06 00:45:08.827214
e01245,t0398,SEA,B27,60.0,delay_detected,2026-08-06 17:14:49.734284
e01246,t0398,SEA,B27,60.0,options_prompt_shown,2026-08-06 17:15:05.734284
e01247,t0399,DIA,,,checkin_prompt_shown,2026-08-09 08:43:37.605789
